,A,,B,,C,,D
620.4108996,147.2892118,620.4108996,185.3036983,620.4108996,459.71069,620.4108996,455.1489011
620.7489578,143.4705369,620.7489578,179.8174214,620.7489578,461.59472,620.7489578,440.6384467
621.0869707,150.6265398,621.0869707,168.6263509,621.0869707,470.16627,621.0869707,442.0822826
621.4249381,136.7983513,621.4249381,162.4256617,621.4249381,461.83673,621.4249381,433.9889435
621.7628601,130.1217371,621.7628601,155.0353915,621.7628601,460.16483,621.7628601,434.2182152
622.1007367,138.239675,622.1007367,166.7282774,622.1007367,458.78463,622.1007367,448.2820745
622.4385677,135.3849057,622.4385677,168.4033817,622.4385677,463.79314,622.4385677,456.6173697
622.7763533,145.6431091,622.7763533,168.8895419,622.7763533,468.80859,622.7763533,455.4545369
623.1140934,144.929063,623.1140934,175.0868329,623.1140934,469.99999,623.1140934,470.4276653
623.4517879,143.495617,623.4517879,176.0361389,623.4517879,471.89054,623.4517879,470.8926507
623.789437,150.4070935,623.789437,176.2731325,623.789437,481.6278,623.789437,465.662108
624.1270404,145.1577797,624.1270404,165.5432966,624.1270404,483.98597,624.1270404,467.0708413
624.4645983,135.8556457,624.4645983,154.3356591,624.4645983,473.03862,624.4645983,470.8529713
624.8021106,132.7570904,624.8021106,152.9060642,624.8021106,472.32705,624.8021106,468.7159158
625.1395773,140.1521125,625.1395773,158.1554273,625.1395773,475.43373,625.1395773,476.3364974
625.4769983,139.2020537,625.4769983,165.0707374,625.4769983,482.80982,625.4769983,476.8231137
625.8143737,131.8012929,625.8143737,154.8100267,625.8143737,485.8595,625.8143737,464.9067478
626.1517035,124.1576037,626.1517035,148.118571,626.1517035,472.73742,626.1517035,454.3978393
626.4889876,107.7000949,626.4889876,144.7704508,626.4889876,460.3482,626.4889876,451.9861539
626.826226,108.8933708,626.826226,142.8657988,626.826226,457.26552,626.826226,447.2400588
627.1634186,106.7431215,627.1634186,133.5655233,627.1634186,453.44491,627.1634186,448.8837061
627.5005656,104.1167712,627.5005656,128.0790224,627.5005656,448.67641,627.5005656,443.8775994
627.8376668,115.5654672,627.8376668,134.7600842,627.8376668,462.00659,627.8376668,454.1198802
628.1747222,119.8618764,628.1747222,146.68258,628.1747222,473.43071,628.1747222,458.6554639
628.5117318,119.3930722,628.5117318,155.5097022,628.5117318,475.36172,628.5117318,469.8507002
628.8486957,110.8078262,628.8486957,153.1225644,628.8486957,478.43702,628.8486957,464.3746228
629.1856137,108.4219305,629.1856137,154.549678,629.1856137,469.64035,629.1856137,468.8802206
629.5224859,110.0923533,629.5224859,149.7859867,629.5224859,471.07238,629.5224859,476.0131033
629.8593123,115.3415766,629.8593123,146.9320714,629.8593123,472.27822,629.8593123,481.2570973
630.1960927,118.2020124,630.1960927,151.4596821,630.1960927,481.30345,630.1960927,482.4435619
630.5328273,119.8695463,630.5328273,142.4021288,630.5328273,490.0868,630.5328273,481.0137965
630.869516,130.8416527,630.869516,143.6015321,630.869516,488.21254,630.869516,487.6900008
631.2061588,133.7122528,631.2061588,147.1877688,631.2061588,491.0993,631.2061588,487.2512511
631.5427557,127.9900063,631.5427557,144.5648416,631.5427557,491.09576,631.5427557,484.8723398
631.8793065,127.9862213,631.8793065,136.9332234,631.8793065,487.51872,631.8793065,487.9462739
632.2158115,126.547792,632.2158115,135.0176519,632.2158115,497.22595,632.2158115,492.1909751
632.5522704,132.7433627,632.5522704,131.9170601,632.5522704,506.9554,632.5522704,508.8076204
632.8886833,133.4623676,632.8886833,130.7291262,632.8886833,522.64204,632.8886833,510.9594581
633.2250502,143.0030176,633.2250502,140.9849791,633.2250502,535.01237,633.2250502,531.8783893
633.5613711,140.6201954,633.5613711,142.8924917,633.5613711,543.08691,633.5613711,542.8020235
633.8976459,157.7930982,633.8976459,149.8165663,633.8976459,560.93477,633.8976459,566.3468642
634.2338746,153.5067928,634.2338746,166.5039025,634.2338746,579.22516,634.2338746,601.010871
634.5700572,152.0759384,634.5700572,177.7033111,634.5700572,602.00462,634.5700572,637.7815929
634.9061937,149.6876017,634.9061937,180.0804196,634.9061937,634.96285,634.9061937,674.5213629
635.2422841,151.1087632,635.2422841,181.0228475,635.2422841,651.76595,635.2422841,709.0943266
635.5783284,163.2669705,635.5783284,183.6481773,635.5783284,684.74154,635.5783284,745.8444443
635.9143265,178.2862683,635.9143265,190.0884282,635.9143265,721.51071,635.9143265,777.3831454
636.2502784,186.4044505,636.2502784,208.9275625,636.2502784,756.6487,636.2502784,826.7158991
636.5861841,187.5834088,636.5861841,211.0576111,636.5861841,782.18658,636.5861841,866.1984897
636.9220436,188.5415586,636.9220436,224.1642118,636.9220436,827.67927,636.9220436,910.9476419
637.2578569,194.2622255,637.2578569,236.7899757,637.2578569,877.40275,637.2578569,960.8699579
637.5936239,189.7305634,637.5936239,235.3552708,637.5936239,918.082,637.5936239,1004.35264
637.9293447,210.4613787,637.9293447,242.9806194,637.9293447,962.33172,637.9293447,1042.424656
638.2650192,207.1171315,638.2650192,248.2086033,638.2650192,1002.01266,638.2650192,1066.481637
638.6006474,214.5099368,638.6006474,258.9333703,638.6006474,1034.66845,638.6006474,1107.622974
638.9362292,222.6179014,638.9362292,268.9442155,638.9362292,1072.98954,638.9362292,1141.907513
639.2717648,220.7009426,639.2717648,269.6446271,639.2717648,1108.36848,639.2717648,1172.540634
639.6072539,214.2617459,639.6072539,272.0153466,639.6072539,1139.49902,639.6072539,1211.673318
639.9426967,221.8679643,639.9426967,265.8068477,639.9426967,1164.20855,639.9426967,1235.182904
640.2780932,235.7051379,640.2780932,281.3087525,640.2780932,1218.60172,640.2780932,1286.011164
640.6134432,240.9384528,640.6134432,278.9214861,640.6134432,1243.10764,640.6134432,1326.058288
640.9487468,249.9920233,640.9487468,284.8779407,640.9487468,1290.53237,640.9487468,1364.967256
641.284004,252.8543324,641.284004,302.0207453,641.284004,1339.35277,641.284004,1417.525107
641.6192147,254.9923503,641.6192147,305.8226581,641.6192147,1392.10798,641.6192147,1474.715317
641.9543789,271.1973988,641.9543789,308.6957202,641.9543789,1448.94117,641.9543789,1545.392763
642.2894967,283.5802038,642.2894967,315.1250676,642.2894967,1522.39883,642.2894967,1629.839777
642.6245679,293.8238169,642.6245679,336.549707,642.6245679,1605.2389,642.6245679,1717.773932
642.9595927,308.3782226,642.9595927,358.2401594,642.9595927,1693.79928,642.9595927,1834.663327
643.2945709,326.9552972,643.2945709,385.1350623,643.2945709,1807.77966,643.2945709,1956.953855
643.6295025,332.6620425,643.6295025,410.576091,643.6295025,1942.67108,643.6295025,2090.504133
643.9643875,348.131689,643.9643875,430.5515302,643.9643875,2083.77225,643.9643875,2246.873239
644.299226,360.0007448,644.299226,452.1499898,644.299226,2275.30168,644.299226,2427.862609
644.6340178,386.4277984,644.6340178,484.261529,644.6340178,2506.49967,644.6340178,2683.962815
644.9687631,406.1591107,644.9687631,513.7116424,644.9687631,2766.21855,644.9687631,2964.716735
645.3034616,426.3644007,645.3034616,550.2799726,645.3034616,3068.6535,645.3034616,3282.69831
645.6381136,461.307778,645.6381136,598.710726,645.6381136,3426.0588,645.6381136,3661.508608
645.9727188,488.379971,645.9727188,652.7875265,645.9727188,3823.52303,645.9727188,4084.109466
646.3072773,518.9608921,646.3072773,689.2281206,646.3072773,4272.25332,646.3072773,4589.65522
646.6417892,560.9532828,646.6417892,756.9705638,646.6417892,4803.21427,646.6417892,5147.555081
646.9762543,608.6280113,646.9762543,813.0727141,646.9762543,5380.64532,646.9762543,5753.889175
647.3106726,682.6786542,647.3106726,903.0858795,647.3106726,6039.08269,647.3106726,6455.31589
647.6450442,749.0463226,647.6450442,1000.525328,647.6450442,6761.16646,647.6450442,7226.974612
647.979369,822.5088988,647.979369,1103.588786,647.979369,7510.03206,647.979369,8056.877112
648.313647,893.2579733,648.313647,1205.29704,648.313647,8297.57347,648.313647,8870.8354
648.6478782,974.3895913,648.6478782,1315.431045,648.6478782,9126.14632,648.6478782,9771.645895
648.9820626,1072.706919,648.9820626,1432.285576,648.9820626,9981.75829,648.9820626,10711.20616
649.3162001,1160.286493,649.3162001,1560.745783,649.3162001,10923.02677,649.3162001,11684.56206
649.6502907,1261.0572,649.6502907,1706.517683,649.6502907,11923.24715,649.6502907,12765.59407
649.9843344,1385.898575,649.9843344,1865.416759,649.9843344,12970.67542,649.9843344,13905.17953
650.3183313,1493.124803,650.3183313,2026.366486,650.3183313,14120.21138,650.3183313,15124.22289
650.6522812,1612.869589,650.6522812,2195.655299,650.6522812,15341.84938,650.6522812,16451.36284
650.9861842,1719.507854,650.9861842,2366.029048,650.9861842,16575.5937,650.9861842,17810.02509
651.3200402,1851.188405,651.3200402,2538.305865,651.3200402,17849.72674,651.3200402,19203.47864
651.6538493,1988.89504,651.6538493,2722.566511,651.6538493,19182.32971,651.6538493,20588.30398
651.9876114,2132.972141,651.9876114,2901.40635,651.9876114,20529.73391,651.9876114,22055.32072
652.3213264,2273.518084,652.3213264,3079.188225,652.3213264,21849.47458,652.3213264,23467.38217
652.6549945,2399.95303,652.6549945,3273.286164,652.6549945,23187.46342,652.6549945,24868.13016
652.9886155,2526.731118,652.9886155,3453.20442,652.9886155,24407.78832,652.9886155,26187.82496
653.3221894,2658.026813,653.3221894,3605.783396,653.3221894,25583.48968,653.3221894,27431.86385
653.6557163,2766.472342,653.6557163,3753.939304,653.6557163,26610.9075,653.6557163,28483.05231
653.989196,2858.903513,653.989196,3884.256624,653.989196,27457.1768,653.989196,29354.37739
654.3226287,2947.571124,654.3226287,3989.096883,654.3226287,28135.35569,654.3226287,30028.69281
654.6560142,3014.296492,654.6560142,4062.912175,654.6560142,28629.78341,654.6560142,30522.03937
654.9893526,3060.557292,654.9893526,4124.492915,654.9893526,28971.48237,654.9893526,30858.98134
655.3226438,3091.242459,655.3226438,4154.939641,655.3226438,29104.53618,655.3226438,31050.44876
655.6558879,3094.114026,655.6558879,4196.302445,655.6558879,29130.35011,655.6558879,31074.84298
655.9890847,3100.761053,655.9890847,4207.085968,655.9890847,29070.33753,655.9890847,30971.1899
656.3222344,3094.003802,656.3222344,4182.863356,656.3222344,28869.32597,656.3222344,30777.4439
656.6553368,3081.535044,656.6553368,4152.700532,656.6553368,28660.02924,656.6553368,30559.0504
656.988392,3058.812643,656.988392,4113.573001,656.988392,28331.9367,656.988392,30225.72835
657.3213998,3028.973172,657.3213998,4095.93342,657.3213998,28065.6908,657.3213998,29964.94969
657.6543605,3016.219142,657.6543605,4050.699336,657.6543605,27824.80472,657.6543605,29717.28541
657.9872738,2986.873924,657.9872738,4042.397979,657.9872738,27568.39063,657.9872738,29504.65976
658.3201398,2967.067335,658.3201398,4027.881898,658.3201398,27361.34135,658.3201398,29313.59576
658.6529584,2938.432907,658.6529584,4000.159189,658.6529584,27147.75918,658.6529584,29099.0413
658.9857297,2909.933789,658.9857297,3970.696321,658.9857297,27012.64831,658.9857297,28928.98937
659.3184537,2902.806059,659.3184537,3947.953914,659.3184537,26866.98646,659.3184537,28789.93741
659.6511302,2883.268283,659.6511302,3938.57306,659.6511302,26720.1512,659.6511302,28685.73727
659.9837594,2873.655964,659.9837594,3927.471505,659.9837594,26609.91307,659.9837594,28575.36481
660.3163411,2848.778601,660.3163411,3907.494147,660.3163411,26439.43752,660.3163411,28358.36931
660.6488754,2813.377277,660.6488754,3904.25257,660.6488754,26300.98762,660.6488754,28184.84034
660.9813622,2795.012601,660.9813622,3866.181853,660.9813622,26126.71662,660.9813622,27974.92345
661.3138016,2761.559518,661.3138016,3845.972082,661.3138016,25867.74964,661.3138016,27713.77763
661.6461935,2715.891599,661.6461935,3799.446725,661.6461935,25589.22538,661.6461935,27377.88089
661.9785378,2684.457877,661.9785378,3745.853869,661.9785378,25271.7625,661.9785378,27018.10102
662.3108347,2649.3994,662.3108347,3675.19291,662.3108347,24934.3894,662.3108347,26606.35734
662.643084,2616.99364,662.643084,3629.389998,662.643084,24521.71087,662.643084,26154.73556
662.9752857,2561.200868,662.9752857,3551.711082,662.9752857,24041.53343,662.9752857,25648.96015
663.3074399,2510.137256,663.3074399,3472.246971,663.3074399,23549.07169,663.3074399,25090.49755
663.6395464,2440.815132,663.6395464,3388.995123,663.6395464,22979.33911,663.6395464,24466.1701
663.9716054,2389.597403,663.9716054,3317.490614,663.9716054,22403.76461,663.9716054,23888.78316
664.3036167,2329.410034,664.3036167,3215.688422,664.3036167,21770.85027,664.3036167,23190.97421
664.6355804,2262.619343,664.6355804,3129.179257,664.6355804,21106.11271,664.6355804,22471.32495
664.9674964,2213.082613,664.9674964,3026.313349,664.9674964,20419.93885,664.9674964,21725.10487
665.2993648,2158.464088,665.2993648,2916.731778,665.2993648,19692.07479,665.2993648,20970.43809
665.6311854,2069.240238,665.6311854,2813.766903,665.6311854,18974.98914,665.6311854,20214.78096
665.9629584,1988.221193,665.9629584,2720.665417,665.9629584,18234.99059,665.9629584,19454.66971
666.2946836,1905.916994,666.2946836,2604.335379,666.2946836,17517.86015,666.2946836,18668.53013
666.626361,1821.990719,666.626361,2504.105473,666.626361,16791.85521,666.626361,17853.40775
666.9579907,1754.220423,666.9579907,2403.109162,666.9579907,16055.39973,666.9579907,17043.85827
667.2895726,1692.806861,667.2895726,2300.928622,667.2895726,15317.6427,667.2895726,16254.84439
667.6211067,1609.099965,667.6211067,2188.625674,667.6211067,14546.79948,667.6211067,15468.56869
667.952593,1544.290972,667.952593,2078.736908,667.952593,13783.02751,667.952593,14703.70802
668.2840315,1453.343219,668.2840315,1970.124015,668.2840315,13021.2628,668.2840315,13880.58101
668.6154221,1369.442603,668.6154221,1863.35452,668.6154221,12261.4543,668.6154221,13079.38913
668.9467648,1277.661213,668.9467648,1757.613931,668.9467648,11537.37362,668.9467648,12265.8494
669.2780596,1217.594365,669.2780596,1655.761401,669.2780596,10800.14584,669.2780596,11459.56767
669.6093066,1149.411592,669.6093066,1564.801184,669.6093066,10070.36938,669.6093066,10671.58363
669.9405056,1080.93928,669.9405056,1475.873463,669.9405056,9330.71755,669.9405056,9918.493037
670.2716567,1021.875421,670.2716567,1376.030722,670.2716567,8644.33494,670.2716567,9169.112757
670.6027598,947.3306508,670.6027598,1268.927126,670.6027598,7960.65448,670.6027598,8456.850674
670.9338149,863.2818522,670.9338149,1169.060582,670.9338149,7311.89883,670.9338149,7752.80864
671.2648221,796.7130737,671.2648221,1073.141245,671.2648221,6706.48868,671.2648221,7059.397896
671.5957812,734.6134775,671.5957812,993.6995187,671.5957812,6147.43727,671.5957812,6421.438738
671.9266924,679.1380997,671.9266924,909.49561,671.9266924,5598.65697,671.9266924,5860.273768
672.2575555,616.7474783,672.2575555,832.3221057,672.2575555,5098.78411,672.2575555,5340.978012
672.5883705,570.7332025,672.5883705,765.5631488,672.5883705,4627.91951,672.5883705,4877.120852
672.9191374,519.8971151,672.9191374,697.271037,672.9191374,4199.36852,672.9191374,4412.982576
673.2498563,475.935019,673.2498563,639.3839302,673.2498563,3820.1509,673.2498563,4018.891595
673.580527,446.0315626,673.580527,590.5559078,673.580527,3496.99501,673.580527,3663.377031
673.9111497,407.0215062,673.9111497,546.8439957,673.9111497,3183.54246,673.9111497,3361.669232
674.2417241,377.5501046,674.2417241,508.6300893,674.2417241,2911.26054,674.2417241,3086.509694
674.5722504,367.0998038,674.5722504,478.0049127,674.5722504,2681.99146,674.5722504,2832.651198
674.9027286,358.8147662,674.9027286,456.6701428,674.9027286,2496.11115,674.9027286,2622.054992
675.2331585,336.6976603,675.2331585,433.86412,675.2331585,2310.92112,675.2331585,2433.317888
675.5635402,331.9594628,675.5635402,417.4859215,675.5635402,2155.00852,675.5635402,2254.64596
675.8938737,316.2497715,675.8938737,396.5571206,675.8938737,2012.35112,675.8938737,2091.027438
676.2241589,303.8749449,676.2241589,381.3386265,676.2241589,1886.20932,676.2241589,1951.36928
676.5543959,293.410896,676.5543959,366.3652615,676.5543959,1774.30123,676.5543959,1843.280232
676.8845846,286.2757969,676.8845846,341.8665854,676.8845846,1680.83462,676.8845846,1731.546118
677.214725,271.2644871,677.214725,327.575808,677.214725,1577.084,677.214725,1629.015103
677.544817,265.3310832,677.544817,317.8413568,677.544817,1495.05803,677.544817,1534.085949
677.8748608,252.9467635,677.8748608,314.034136,677.8748608,1409.335,677.8748608,1450.747746
678.2048561,238.4102102,678.2048561,301.4098727,678.2048561,1326.57804,678.2048561,1383.574986
678.5348031,212.4240122,678.5348031,281.388585,678.5348031,1243.46713,678.5348031,1311.114072
678.8647018,198.3583917,678.8647018,272.3313462,678.8647018,1178.76547,678.8647018,1253.999265
679.194552,181.4334492,679.194552,252.5595524,679.194552,1108.3708,679.194552,1194.981149
679.5243538,177.1528886,679.5243538,252.5731936,679.5243538,1052.89955,679.5243538,1139.321645
679.8541071,172.1484483,679.8541071,233.9952526,679.8541071,1000.18806,679.8541071,1090.905371
680.183812,180.7371691,680.183812,229.240227,680.183812,960.49289,680.183812,1045.810306
680.5134684,179.7868168,680.5134684,234.0090706,680.5134684,907.97851,680.5134684,1007.054467
680.8430764,169.2866483,680.8430764,224.225886,680.8430764,866.25956,680.8430764,947.3895384
681.1726358,161.1746031,681.1726358,209.9212411,681.1726358,823.8383,681.1726358,913.9902407
681.5021467,149.9562706,681.5021467,189.4109267,681.5021467,784.92195,681.5021467,856.3977812
681.8316091,143.5175716,681.8316091,184.4042133,681.8316091,753.87304,681.8316091,812.816876
682.1610229,145.1864247,682.1610229,182.497715,682.1610229,723.29835,682.1610229,780.6008459
682.4903881,154.7252364,682.4903881,174.3981228,682.4903881,690.35669,682.4903881,753.1289766
682.8197047,152.3484879,682.8197047,178.6965005,682.8197047,669.2806,682.8197047,733.9645585
683.1489727,145.4251892,683.1489727,166.5297461,683.1489727,636.74168,683.1489727,701.6790435
683.4781921,152.5755871,683.4781921,171.7717009,683.4781921,615.61885,683.4781921,672.2684705
683.8073628,136.6037847,683.8073628,170.581681,683.8073628,592.13006,683.8073628,645.4719174
684.1364849,120.8609412,684.1364849,156.9881478,684.1364849,569.55505,684.1364849,612.7033631
684.4655583,133.2812448,684.4655583,169.8863475,684.4655583,567.98189,684.4655583,610.6626873
684.794583,127.5557585,684.794583,167.4996904,684.794583,552.77604,684.794583,586.2049373
685.123559,131.1412286,685.123559,175.6153768,685.123559,553.76049,685.123559,579.5941834
685.4524863,132.8214343,685.4524863,180.8741295,685.4524863,555.70439,685.4524863,574.6539885
685.7813648,124.4719187,685.7813648,178.4876856,685.7813648,543.10902,685.7813648,560.8733417
686.1101945,114.4493771,686.1101945,179.4341026,686.1101945,529.54954,686.1101945,543.0405871
686.4389754,122.3167961,686.4389754,175.376573,686.4389754,529.05917,686.4389754,526.8738811
686.7677076,128.768543,686.7677076,180.6379854,686.7677076,531.95949,686.7677076,529.2989644
687.0963909,116.1300073,687.0963909,177.3054298,687.0963909,532.9238,687.0963909,528.1252301
687.4250254,124.0041312,687.4250254,176.8321396,687.4250254,533.40919,687.4250254,526.7100431
687.7536111,139.033472,687.7536111,179.9353054,687.7536111,543.39763,687.7536111,527.1966338
688.0821478,120.176531,688.0821478,166.5651216,688.0821478,530.03611,688.0821478,515.9728913
688.4106357,128.2943933,688.4106357,175.6357831,688.4106357,534.58404,688.4106357,520.52056
688.7390747,131.8759616,688.7390747,179.9321884,688.7390747,531.03622,688.7390747,522.4362849
689.0674647,121.8503754,689.0674647,176.1069143,689.0674647,516.513,689.0674647,516.7030638
689.3958059,124.4703744,689.3958059,165.1355037,689.3958059,511.27135,689.3958059,515.7378101
689.724098,123.0423669,689.724098,155.3641022,689.724098,507.00702,689.724098,514.0872028
690.0523412,120.4243176,690.0523412,157.5174377,690.0523412,506.79269,690.0523412,514.8235735
690.3805354,124.9557643,690.3805354,157.0397697,690.3805354,498.71124,690.3805354,511.0195826
690.7086806,126.3828136,690.7086806,155.3656413,690.7086806,485.38798,690.7086806,507.4396009
691.0367767,111.5856303,691.0367767,149.393338,691.0367767,477.98583,691.0367767,499.7999008
691.3648239,111.5881234,691.3648239,157.5033968,691.3648239,470.15327,691.3648239,499.3355544
691.6928219,118.0313117,691.6928219,158.6994337,691.6928219,468.73856,691.6928219,498.6347814
692.0207709,117.3136924,692.0207709,149.8746652,692.0207709,465.87841,692.0207709,487.6956989
692.3486708,129.0096116,692.3486708,152.9849943,692.3486708,474.9423,692.3486708,497.2343363
692.6765216,137.3615815,692.6765216,146.5512878,692.6765216,484.22668,692.6765216,499.6263089
693.0043232,143.5766008,693.0043232,162.7824391,693.0043232,495.20673,693.0043232,506.3287578
693.3320757,147.157425,693.3320757,172.8010798,693.3320757,498.78249,693.3320757,496.5959978
693.659779,137.1244442,693.659779,160.3834962,693.659779,481.85466,693.659779,482.5201457
693.9874332,130.4426121,693.9874332,160.6175626,693.9874332,483.50548,693.9874332,478.4668754
694.3150381,139.9871138,694.3150381,166.8221068,694.3150381,491.36357,694.3150381,467.3102133
694.6425939,149.7738578,694.6425939,171.1239223,694.6425939,494.71941,694.6425939,473.0426177
694.9701004,138.3176306,694.9701004,153.7075882,694.9701004,487.08572,694.9701004,464.9330897
695.2975576,140.9379436,695.2975576,159.4269487,695.2975576,480.42046,695.2975576,463.7343831
695.6249656,136.4041977,695.6249656,157.7551001,695.6249656,472.5689,695.6249656,462.7756707
695.9523243,119.939799,695.9523243,149.1622868,695.9523243,461.37121,695.9523243,452.052878
696.2796337,126.6175549,696.2796337,157.7453336,696.2796337,449.24552,696.2796337,453.001571
696.6068938,119.4538624,696.6068938,154.873424,696.6068938,438.27963,696.6068938,438.7075569
696.9341045,112.530816,696.9341045,150.3351838,696.9341045,433.02613,696.9341045,443.6762829
697.2612659,121.1206841,697.2612659,155.8236258,697.2612659,434.46625,697.2612659,444.6411362
697.588378,126.6059401,697.588378,162.0221166,697.588378,436.60591,697.588378,447.256012
697.9154406,129.2314552,697.9154406,157.9720359,697.9154406,435.66235,697.9154406,458.1979806
698.2424538,118.9641732,698.2424538,147.2280714,698.2424538,428.72492,698.2424538,448.8830417
698.5694176,121.5919507,698.5694176,150.0945402,698.5694176,432.30663,698.5694176,453.6531931
698.896332,118.014335,698.896332,139.3649755,698.896332,436.58475,698.896332,455.5535712
699.2231969,118.4977788,699.2231969,142.2339513,699.2231969,448.96971,699.2231969,464.1344697
699.5500123,123.9807522,699.5500123,145.0923832,699.5500123,443.49363,699.5500123,456.5197611
699.8767783,115.8739148,699.8767783,141.0413674,699.8767783,436.84471,699.8767783,452.4866569
700.2034947,127.8049978,700.2034947,144.8636298,700.2034947,441.14529,700.2034947,458.9266101
700.5301616,132.8148472,700.5301616,147.0114778,700.5301616,447.33174,700.5301616,459.4075677
700.856779,124.9399535,700.856779,144.6215986,700.856779,438.99497,700.856779,447.0302129
701.1833468,122.0776902,701.1833468,138.6599498,701.1833468,434.23904,701.1833468,444.8896355
701.509865,106.3269946,701.509865,129.5878169,701.509865,422.31809,701.509865,427.5011099
701.8363336,111.8144529,701.8363336,125.5357359,701.8363336,415.66667,701.8363336,419.6612617
702.1627526,111.1005742,702.1627526,123.6297474,702.1627526,408.30122,702.1627526,410.3938292
702.489122,118.2657281,702.489122,135.3261613,702.489122,404.29196,702.489122,408.0495665
702.8154418,113.005033,702.8154418,134.3566165,702.8154418,387.36049,702.8154418,387.0750833
703.1417118,96.77854109,703.1417118,119.086057,703.1417118,376.86837,703.1417118,374.9179825
703.4679322,96.77374533,703.4679322,114.3108695,703.4679322,374.2338,703.4679322,371.5699099
703.7941029,85.55998351,703.7941029,102.86004,703.7941029,364.23145,703.7941029,359.4265558
704.1202239,91.76619223,704.1202239,101.9111189,704.1202239,359.49161,704.1202239,354.448366
704.4462951,100.5958704,704.4462951,102.8697193,704.4462951,356.65259,704.4462951,363.5038705
704.7723166,101.0759125,704.7723166,100.9646011,704.7723166,345.48078,704.7723166,361.3734488
705.0982884,110.6271102,705.0982884,111.2313683,705.0982884,348.36906,705.0982884,374.9681468
705.4242103,115.1698149,705.4242103,127.2230265,705.4242103,348.40137,705.4242103,382.3776978
705.7500824,120.900186,705.7500824,139.8695686,705.7500824,353.65298,705.7500824,384.2985877
706.0759048,106.0963706,706.0759048,120.5347825,706.0759048,342.90028,706.0759048,373.5453741
706.4016772,119.7012768,706.4016772,116.0120582,706.4016772,329.83638,706.4016772,385.4683304
706.7273999,140.2273494,706.7273999,125.5665713,706.7273999,338.67892,706.7273999,393.1223662
707.0530726,141.1865944,707.0530726,132.0116937,707.0530726,340.59554,707.0530726,390.2819576
707.3786955,132.5905072,707.3786955,120.7915718,707.3786955,332.24086,707.3786955,382.6417046
707.7042685,126.3906592,707.7042685,121.7472295,707.7042685,334.8632,707.7042685,377.6501961
708.0297915,124.4805719,708.0297915,118.6444158,708.0297915,343.18855,708.0297915,372.172458
708.3552646,111.8319362,708.3552646,116.252899,708.3552646,343.40891,708.3552646,363.5880193
708.6806877,111.1179503,708.6806877,121.0252989,708.6806877,349.83943,708.6806877,355.5030383
709.0060609,104.9062788,709.0060609,117.4371165,709.0060609,343.86052,709.0060609,344.0508983
709.3313841,93.92061866,709.3313841,101.9194526,709.3313841,328.82649,709.3313841,342.5804609
709.6566572,102.9889401,709.6566572,108.1251659,709.6566572,329.55327,709.6566572,341.6420173
709.9818804,106.5700071,709.9818804,114.5683489,709.9818804,342.65144,709.9818804,339.0344261
710.3070535,92.48774001,710.3070535,112.4119901,710.3070535,327.63101,710.3070535,332.342772
710.6321765,98.45479581,710.6321765,111.9391608,710.6321765,332.16456,710.6321765,340.9215046
710.9572495,112.7712825,710.9572495,123.8694588,710.9572495,334.79772,710.9572495,352.120842
711.2822723,118.2578089,711.2822723,119.8160055,711.2822723,327.8986,711.2822723,355.692394
711.6072451,120.6463826,711.6072451,122.4430854,711.6072451,324.10013,711.6072451,355.7028008
711.9321677,129.234658,711.9321677,124.1150199,711.9321677,327.2006,711.9321677,356.661492
712.2570401,133.7604877,712.2570401,120.0556932,712.2570401,321.71371,712.2570401,355.2200017
712.5818624,137.5816562,712.5818624,118.3911748,712.5818624,329.34344,712.5818624,357.6141059
712.9066346,146.891219,712.9066346,119.353221,712.9066346,336.02946,712.9066346,359.303305
713.2313565,152.8635031,713.2313565,128.9031072,713.2313565,340.09952,713.2313565,373.1296324
713.5560282,129.7170965,713.5560282,116.4876742,713.5560282,334.11644,713.5560282,368.8108054
713.8806497,137.1145781,713.8806497,126.0323698,713.8806497,342.21898,713.8806497,375.4841692
714.2052209,120.1681845,714.2052209,114.5711901,714.2052209,327.905,714.2052209,357.6027696
714.5297418,123.0423669,714.5297418,125.7932335,714.5297418,339.83741,714.5297418,364.7759177
714.8542125,115.8796636,714.8542125,125.0702507,714.8542125,340.29344,714.8542125,362.613266
715.1786329,103.2297754,715.1786329,117.1910442,715.1786329,330.75044,715.1786329,361.8739101
715.5030029,107.5281205,715.5030029,118.1503166,715.5030029,322.91086,715.5030029,363.5552111
715.8273226,109.443178,715.8273226,122.9280076,715.8273226,323.40666,715.8273226,365.9566492
716.151592,110.1579909,716.151592,123.8811298,716.151592,322.92823,716.151592,370.2364939
716.4758109,119.9487357,716.4758109,145.596296,716.4758109,324.62379,716.4758109,377.4076722
716.7999795,118.2695439,716.7999795,133.42264,716.7999795,319.36169,716.7999795,364.2929398
717.1240977,132.5816241,717.1240977,133.4242944,717.1240977,320.07972,717.1240977,365.4870395
717.4481655,124.7098109,717.4481655,118.8741001,717.4481655,323.171,717.4481655,358.1074482
717.7721828,132.5882034,717.7721828,127.7066918,717.7721828,328.90283,717.7721828,366.9325158
718.0961496,127.0917252,718.0961496,121.2563014,718.0961496,318.8786,718.0961496,356.6710632
718.420066,129.4843835,718.420066,126.749475,718.420066,324.13421,718.420066,357.6437801
718.7439319,128.7752565,718.7439319,130.0950559,718.7439319,328.19678,718.7439319,362.1824941
