,A,,B,,C,,D
717.4481655,450.8733965,717.4481655,1841.57762,717.4481655,459.256742,717.4481655,1885.557154
717.7721828,448.4874409,717.7721828,1839.43238,717.7721828,459.2478407,717.7721828,1893.031838
718.0961496,455.631055,718.0961496,1840.41624,718.0961496,464.4894523,718.0961496,1885.804325
718.420066,456.1064806,718.420066,1839.94678,718.420066,467.5794087,718.420066,1882.988611
718.7439319,448.9585346,718.7439319,1843.17159,718.7439319,465.4233111,718.7439319,1896.299693
719.0677473,450.6203811,719.0677473,1848.56176,719.0677473,458.0526826,719.0677473,1891.833602
719.3915122,458.4658024,719.3915122,1844.57579,719.3915122,459.0045825,719.3915122,1905.679596
719.7152265,463.9338264,719.7152265,1843.64102,719.7152265,466.8493931,719.7152265,1909.437251
720.0388902,461.5569437,720.0388902,1844.11045,720.0388902,471.6028548,720.0388902,1911.783091
720.3625034,472.9494539,720.3625034,1834.19497,720.3625034,474.2011039,720.3625034,1920.16833
720.686066,467.9698682,720.686066,1827.42823,720.686066,477.7773995,720.686066,1929.358368
721.0095779,482.2537896,721.0095779,1857.32384,721.0095779,477.8016762,721.0095779,1928.509662
721.3330393,497.2367899,721.3330393,1874.96641,721.3330393,481.6158609,721.3330393,1937.699831
721.6564499,488.8735572,721.6564499,1870.34594,721.6564499,480.6198726,721.6564499,1943.630451
721.9798099,493.6401658,721.9798099,1885.17855,721.9798099,489.9016054,721.9798099,1959.15916
722.3031193,499.5683277,722.3031193,1875.98591,722.3031193,494.6420392,722.3031193,1945.046105
722.6263779,507.4136122,722.6263779,1879.28758,722.6263779,499.6365127,722.6263779,1964.057338
722.9495858,515.4997363,722.9495858,1894.09851,722.9495858,512.2371166,722.9495858,1974.638745
723.272743,512.8629724,723.272743,1887.44967,723.272743,512.4511988,723.272743,1969.632556
723.5958494,513.8094955,723.5958494,1903.39021,723.5958494,512.4474912,723.5958494,1980.404126
723.9189051,517.3890111,723.9189051,1921.50732,723.9189051,513.8889564,723.9189051,1997.808328
724.24191,522.1400246,724.24191,1941.67766,724.24191,514.6016469,724.24191,2018.200174
724.5648641,515.9711318,724.5648641,1942.17242,724.5648641,520.0729677,724.5648641,2040.255723
724.8877673,504.3140628,724.8877673,1951.49693,724.8877673,514.8305171,724.8877673,2047.226996
725.2106197,509.6047317,725.2106197,1977.51535,725.2106197,515.8454839,725.2106197,2069.954566
725.5334213,493.6365875,725.5334213,1962.80414,725.5334213,502.7288901,725.5334213,2060.636096
725.856172,503.1601607,725.856172,1994.52498,725.856172,502.9859198,725.856172,2087.649448
726.1788718,505.3290749,726.1788718,2010.80985,726.1788718,508.9565214,726.1788718,2091.511837
726.5015207,502.2073256,726.5015207,2014.20622,726.5015207,496.3304632,726.5015207,2080.847068
726.8241186,511.7468134,726.8241186,2041.2876,726.8241186,498.2663059,726.8241186,2098.079792
727.1466657,512.4769405,727.1466657,2041.58478,727.1466657,505.6496102,727.1466657,2100.955036
727.4691617,504.8501926,727.4691617,2041.9682,727.4691617,507.5272227,727.4691617,2098.75951
727.7916068,506.9911051,727.7916068,2052.99083,727.7916068,504.2031629,727.7916068,2087.290726
728.1140009,502.4570677,728.1140009,2061.82235,728.1140009,506.3220703,728.1140009,2085.109285
728.436344,506.7534994,728.436344,2073.14086,728.436344,509.430492,728.436344,2087.524981
728.7586361,516.9388411,728.7586361,2057.79858,728.7586361,510.5876492,728.7586361,2079.44608
729.0808771,522.8980664,729.0808771,2081.29942,729.0808771,515.1215286,729.0808771,2100.1327
729.403067,520.047266,729.403067,2077.55115,729.403067,523.436542,729.403067,2101.538051
729.7252059,520.7599735,729.7252059,2085.04757,729.7252059,524.3867861,729.7252059,2117.230029
730.0472937,514.1041176,730.0472937,2091.12432,730.0472937,521.2946853,730.0472937,2129.159341
730.3693303,511.0229093,730.3693303,2093.26,730.3693303,529.6168043,730.3693303,2140.895292
730.6913159,517.1888933,730.6913159,2100.47987,730.6913159,520.1030847,730.6913159,2163.79724
731.0132502,524.8074231,731.0132502,2114.59259,731.0132502,524.6332102,731.0132502,2176.967894
731.3351335,524.5711264,731.3351335,2115.06562,731.3351335,535.7993647,731.3351335,2191.016746
731.6569655,540.0285493,731.6569655,2145.80307,731.6569655,544.842483,731.6569655,2201.845157
731.9787463,551.8913181,731.9787463,2143.64886,731.9787463,546.4919606,731.9787463,2194.541866
732.3004759,552.6198054,732.3004759,2162.90411,732.3004759,556.0081839,732.3004759,2213.088202
732.6221543,578.3049543,732.6221543,2155.53937,732.6221543,562.9320613,732.6221543,2219.537082
732.9437815,583.0456722,732.9437815,2163.47158,732.9437815,565.2988388,732.9437815,2217.4019
733.2653573,580.3918023,733.2653573,2147.1751,733.2653573,561.220866,733.2653573,2214.682926
733.5868819,584.903022,733.5868819,2151.85785,733.5868819,572.8568324,733.5868819,2214.916938
733.9083552,590.5926046,733.9083552,2143.86896,733.9083552,561.9251904,733.9083552,2221.206089
734.2297771,586.7925485,734.2297771,2154.16622,734.2297771,569.28535,734.2297771,2213.947148
734.5511477,580.1557598,734.5511477,2160.99341,734.5511477,568.5839179,734.5511477,2221.239927
734.872467,578.7352936,734.872467,2160.53934,734.872467,562.8886505,734.872467,2222.89243
735.1937349,568.0415584,735.1937349,2143.8877,735.1937349,560.7431993,735.1937349,2228.713155
735.5149513,562.5431492,735.5149513,2146.33671,735.5149513,555.2448577,735.5149513,2241.21616
735.8361164,555.4297072,735.8361164,2142.86214,735.8361164,546.4682536,735.8361164,2237.277867
736.1572301,541.1875051,736.1572301,2166.53641,736.1572301,550.7512098,736.1572301,2244.091753
736.4782923,544.2739109,736.4782923,2149.6755,736.4782923,545.7623124,736.4782923,2251.573005
736.7993031,550.9333392,736.7993031,2165.86247,736.7993031,552.1841704,736.7993031,2253.478724
737.1202623,559.5140211,737.1202623,2168.07822,737.1202623,551.264735,737.1202623,2260.375534
737.4411701,569.754574,737.4411701,2188.31012,737.4411701,565.7806353,737.4411701,2260.010819
737.7620264,578.5340563,737.7620264,2182.66827,737.7620264,563.6364,737.7620264,2264.431019
738.0828312,586.8334761,738.0828312,2176.07564,738.0828312,568.1377192,738.0828312,2251.758936
738.4035844,597.0642175,738.4035844,2180.82889,738.4035844,567.6832823,738.4035844,2258.850929
738.724286,595.1347817,738.724286,2167.15125,738.724286,562.9049237,738.724286,2250.559815
739.0449361,591.8493975,739.0449361,2163.53305,739.0449361,570.5413458,739.0449361,2275.723447
739.3655345,604.6468321,739.3655345,2158.54072,739.3655345,573.8439511,739.3655345,2277.047794
739.6860814,610.1024146,739.6860814,2146.81944,739.6860814,568.1404569,739.6860814,2274.927806
740.0065766,602.5073425,740.0065766,2156.89235,740.0065766,561.729666,740.0065766,2274.464929
740.3270202,604.652646,740.3270202,2146.14983,740.3270202,559.6002858,740.3270202,2272.857174
740.6474121,600.1333095,740.6474121,2143.78009,740.6474121,555.5546143,740.6474121,2275.166655
740.9677523,582.2604885,740.9677523,2125.99819,740.9677523,549.5544449,740.9677523,2259.964917
741.2880408,569.655836,741.2880408,2110.00416,741.2880408,555.2341663,741.2880408,2253.107811
741.6082776,561.7983267,741.6082776,2095.64393,741.6082776,547.8510584,741.6082776,2249.052977
741.9284627,559.403611,741.9284627,2079.17933,741.9284627,547.5938115,741.9284627,2244.535317
742.248596,565.6219597,742.248596,2085.42013,742.248596,542.6498024,742.248596,2247.269384
742.5686775,565.1511314,742.5686775,2083.32559,742.5686775,547.4037638,742.5686775,2217.570642
742.8887073,547.3035412,742.8887073,2081.0897,742.8887073,542.6171381,742.8887073,2205.268124
743.2086852,538.4865527,743.2086852,2075.36326,743.2086852,534.9874895,743.2086852,2198.371901
743.5286114,549.6651048,743.5286114,2075.42231,743.5286114,545.9288386,743.5286114,2199.838099
743.8484857,539.2145851,743.8484857,2077.76022,743.8484857,538.5654331,743.8484857,2195.387079
744.1683081,547.8246596,744.1683081,2077.73532,744.1683081,553.8253016,744.1683081,2198.415292
744.4880787,553.7993249,744.4880787,2075.98865,744.4880787,558.1375853,744.4880787,2201.591928
744.8077973,564.7618896,744.8077973,2077.05341,744.8077973,561.5002929,744.8077973,2208.279563
745.1274641,577.8801679,745.1274641,2088.72119,745.1274641,564.8810841,745.1274641,2222.519674
745.4470789,574.0872876,745.4470789,2100.22383,745.4470789,566.5505031,745.4470789,2215.054643
745.7666418,575.5233565,745.7666418,2100.02646,745.7666418,581.9988783,745.7666418,2208.305663
746.0861528,579.3525844,746.0861528,2107.62015,746.0861528,580.3659078,746.0861528,2216.599223
746.4056117,582.9558273,746.4056117,2107.75447,746.4056117,584.4441908,746.4056117,2227.50641
746.7250187,590.3396533,746.7250187,2108.05829,746.7250187,594.6778533,746.7250187,2224.536639
747.0443737,579.6362848,747.0443737,2103.32156,747.0443737,590.3872988,747.0443737,2226.823717
747.3636766,586.3063631,747.3636766,2112.28932,747.3636766,603.9438277,747.3636766,2229.232404
747.6829275,585.5726095,747.6829275,2111.28256,747.6829275,597.9853026,747.6829275,2236.18058
748.0021263,583.6627046,748.0021263,2121.55761,748.0021263,586.8135251,748.0021263,2241.529002
748.321273,583.435068,748.321273,2134.23936,748.321273,589.1984113,748.321273,2232.904057
748.6403677,583.8846957,748.6403677,2137.43411,748.6403677,592.0225715,748.6403677,2233.986466
748.9594102,586.9466004,748.9594102,2131.96281,748.9594102,579.1728258,748.9594102,2240.685179
749.2784006,567.8903057,749.2784006,2118.42106,749.2784006,559.64079,749.2784006,2235.103076
749.5973388,562.1264204,749.5973388,2102.97867,749.5973388,555.0648726,749.5973388,2220.132751
749.9162249,553.792652,749.9162249,2100.09421,749.9162249,554.5684768,749.9162249,2214.205259
